"GEO_ID","id"
"S0501_C02_137M","Margin of Error!!Native!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0501_C03_001E","Estimate!!Foreign born!!Total population"
"S0501_C03_001M","Margin of Error!!Foreign born!!Total population"
"S0501_C03_002E","Estimate!!Foreign born!!Total population!!SEX AND AGE!!Male"
"S0501_C03_002M","Margin of Error!!Foreign born!!Total population!!SEX AND AGE!!Male"
"S0501_C03_003E","Estimate!!Foreign born!!Total population!!SEX AND AGE!!Female"
"S0501_C03_003M","Margin of Error!!Foreign born!!Total population!!SEX AND AGE!!Female"
"S0501_C03_004E","Estimate!!Foreign born!!Total population!!SEX AND AGE!!Under 5 years"
"S0501_C03_004M","Margin of Error!!Foreign born!!Total population!!SEX AND AGE!!Under 5 years"
"S0501_C03_005E","Estimate!!Foreign born!!Total population!!SEX AND AGE!!5 to 17 years"
"S0501_C03_005M","Margin of Error!!Foreign born!!Total population!!SEX AND AGE!!5 to 17 years"
"S0501_C03_006E","Estimate!!Foreign born!!Total population!!SEX AND AGE!!18 to 24 years"
"S0501_C03_006M","Margin of Error!!Foreign born!!Total population!!SEX AND AGE!!18 to 24 years"
"S0501_C03_007E","Estimate!!Foreign born!!Total population!!SEX AND AGE!!25 to 44 years"
"S0501_C03_007M","Margin of Error!!Foreign born!!Total population!!SEX AND AGE!!25 to 44 years"
"S0501_C03_008E","Estimate!!Foreign born!!Total population!!SEX AND AGE!!45 to 54 years"
"S0501_C03_008M","Margin of Error!!Foreign born!!Total population!!SEX AND AGE!!45 to 54 years"
"S0501_C03_009E","Estimate!!Foreign born!!Total population!!SEX AND AGE!!55 to 64 years"
"S0501_C03_009M","Margin of Error!!Foreign born!!Total population!!SEX AND AGE!!55 to 64 years"
"S0501_C03_010E","Estimate!!Foreign born!!Total population!!SEX AND AGE!!65 to 74 years"
"S0501_C03_010M","Margin of Error!!Foreign born!!Total population!!SEX AND AGE!!65 to 74 years"
"S0501_C03_011E","Estimate!!Foreign born!!Total population!!SEX AND AGE!!75 to 84 years"
"S0501_C03_011M","Margin of Error!!Foreign born!!Total population!!SEX AND AGE!!75 to 84 years"
"S0501_C03_012E","Estimate!!Foreign born!!Total population!!SEX AND AGE!!85 years and over"
"S0501_C03_012M","Margin of Error!!Foreign born!!Total population!!SEX AND AGE!!85 years and over"
"S0501_C03_013E","Estimate!!Foreign born!!Total population!!SEX AND AGE!!Median age (years)"
"S0501_C03_013M","Margin of Error!!Foreign born!!Total population!!SEX AND AGE!!Median age (years)"
"S0501_C03_014E","Estimate!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0501_C03_014M","Margin of Error!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0501_C03_015E","Estimate!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0501_C03_015M","Margin of Error!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0501_C03_016E","Estimate!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0501_C03_016M","Margin of Error!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0501_C03_017E","Estimate!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S0501_C03_017M","Margin of Error!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S0501_C03_018E","Estimate!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0501_C03_018M","Margin of Error!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0501_C03_019E","Estimate!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0501_C03_019M","Margin of Error!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0501_C03_020E","Estimate!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S0501_C03_020M","Margin of Error!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S0501_C03_021E","Estimate!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0501_C03_021M","Margin of Error!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0501_C03_022E","Estimate!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S0501_C03_022M","Margin of Error!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S0501_C03_023E","Estimate!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S0501_C03_023M","Margin of Error!!Foreign born!!Total population!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S0501_C03_024E","Estimate!!Foreign born!!Total population!!HOUSEHOLD TYPE!!In married-couple family"
"S0501_C03_024M","Margin of Error!!Foreign born!!Total population!!HOUSEHOLD TYPE!!In married-couple family"
"S0501_C03_025E","Estimate!!Foreign born!!Total population!!HOUSEHOLD TYPE!!In other households"
"S0501_C03_025M","Margin of Error!!Foreign born!!Total population!!HOUSEHOLD TYPE!!In other households"
"S0501_C03_026E","Estimate!!Foreign born!!Total population!!Average  household size"
"S0501_C03_026M","Margin of Error!!Foreign born!!Total population!!Average  household size"
"S0501_C03_027E","Estimate!!Foreign born!!Total population!!Average family size"
"S0501_C03_027M","Margin of Error!!Foreign born!!Total population!!Average family size"
"S0501_C03_028E","Estimate!!Foreign born!!MARITAL STATUS!!Population 15  years and over"
"S0501_C03_028M","Margin of Error!!Foreign born!!MARITAL STATUS!!Population 15  years and over"
"S0501_C03_029E","Estimate!!Foreign born!!MARITAL STATUS!!Population 15  years and over!!Never married"
"S0501_C03_029M","Margin of Error!!Foreign born!!MARITAL STATUS!!Population 15  years and over!!Never married"
"S0501_C03_030E","Estimate!!Foreign born!!MARITAL STATUS!!Population 15  years and over!!Now married, except separated"
"S0501_C03_030M","Margin of Error!!Foreign born!!MARITAL STATUS!!Population 15  years and over!!Now married, except separated"
"S0501_C03_031E","Estimate!!Foreign born!!MARITAL STATUS!!Population 15  years and over!!Divorced or separated"
"S0501_C03_031M","Margin of Error!!Foreign born!!MARITAL STATUS!!Population 15  years and over!!Divorced or separated"
"S0501_C03_032E","Estimate!!Foreign born!!MARITAL STATUS!!Population 15  years and over!!Widowed"
"S0501_C03_032M","Margin of Error!!Foreign born!!MARITAL STATUS!!Population 15  years and over!!Widowed"
"S0501_C03_033E","Estimate!!Foreign born!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school"
"S0501_C03_033M","Margin of Error!!Foreign born!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school"
"S0501_C03_034E","Estimate!!Foreign born!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool"
"S0501_C03_034M","Margin of Error!!Foreign born!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool"
"S0501_C03_035E","Estimate!!Foreign born!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades K-8)"
"S0501_C03_035M","Margin of Error!!Foreign born!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades K-8)"
"S0501_C03_036E","Estimate!!Foreign born!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)"
"S0501_C03_036M","Margin of Error!!Foreign born!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)"
"S0501_C03_037E","Estimate!!Foreign born!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school"
"S0501_C03_037M","Margin of Error!!Foreign born!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school"
"S0501_C03_038E","Estimate!!Foreign born!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0501_C03_038M","Margin of Error!!Foreign born!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0501_C03_039E","Estimate!!Foreign born!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S0501_C03_039M","Margin of Error!!Foreign born!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S0501_C03_040E","Estimate!!Foreign born!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S0501_C03_040M","Margin of Error!!Foreign born!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S0501_C03_041E","Estimate!!Foreign born!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree"
"S0501_C03_041M","Margin of Error!!Foreign born!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree"
"S0501_C03_042E","Estimate!!Foreign born!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree"
"S0501_C03_042M","Margin of Error!!Foreign born!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree"
"S0501_C03_043E","Estimate!!Foreign born!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree"
"S0501_C03_043M","Margin of Error!!Foreign born!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree"
"S0501_C03_044E","Estimate!!Foreign born!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over"
"S0501_C03_044M","Margin of Error!!Foreign born!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over"
"S0501_C03_045E","Estimate!!Foreign born!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!English only"
"S0501_C03_045M","Margin of Error!!Foreign born!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!English only"
"S0501_C03_046E","Estimate!!Foreign born!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English"
"S0501_C03_046M","Margin of Error!!Foreign born!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English"
"S0501_C03_047E","Estimate!!Foreign born!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English!!Speak English less than "very well""
"S0501_C03_047M","Margin of Error!!Foreign born!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English!!Speak English less than "very well""
"S0501_C03_048E","Estimate!!Foreign born!!EMPLOYMENT STATUS!!Population 16 years and over"
"S0501_C03_048M","Margin of Error!!Foreign born!!EMPLOYMENT STATUS!!Population 16 years and over"
"S0501_C03_049E","Estimate!!Foreign born!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force"
"S0501_C03_049M","Margin of Error!!Foreign born!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force"
"S0501_C03_050E","Estimate!!Foreign born!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force"
"S0501_C03_050M","Margin of Error!!Foreign born!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force"
"S0501_C03_051E","Estimate!!Foreign born!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed"
"S0501_C03_051M","Margin of Error!!Foreign born!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed"
"S0501_C03_052E","Estimate!!Foreign born!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed"
"S0501_C03_052M","Margin of Error!!Foreign born!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed"
"S0501_C03_053E","Estimate!!Foreign born!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed!!Percent of civilian labor force"
"S0501_C03_053M","Margin of Error!!Foreign born!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed!!Percent of civilian labor force"
"S0501_C03_054E","Estimate!!Foreign born!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces"
"S0501_C03_054M","Margin of Error!!Foreign born!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces"
"S0501_C03_055E","Estimate!!Foreign born!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force"
"S0501_C03_055M","Margin of Error!!Foreign born!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force"
"S0501_C03_056E","Estimate!!Foreign born!!Civilian employed population 16 years and over"
"S0501_C03_056M","Margin of Error!!Foreign born!!Civilian employed population 16 years and over"
"S0501_C03_057E","Estimate!!Foreign born!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Private wage and salary workers"
"S0501_C03_057M","Margin of Error!!Foreign born!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Private wage and salary workers"
"S0501_C03_058E","Estimate!!Foreign born!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Government workers"
"S0501_C03_058M","Margin of Error!!Foreign born!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Government workers"
"S0501_C03_059E","Estimate!!Foreign born!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Self-employed workers in own not incorporated business"
"S0501_C03_059M","Margin of Error!!Foreign born!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Self-employed workers in own not incorporated business"
"S0501_C03_060E","Estimate!!Foreign born!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Unpaid family workers"
"S0501_C03_060M","Margin of Error!!Foreign born!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Unpaid family workers"
"S0501_C03_061E","Estimate!!Foreign born!!Civilian employed population 16 years and over!!OCCUPATION!!Management, business, science, and arts occupations"
"S0501_C03_061M","Margin of Error!!Foreign born!!Civilian employed population 16 years and over!!OCCUPATION!!Management, business, science, and arts occupations"
"S0501_C03_062E","Estimate!!Foreign born!!Civilian employed population 16 years and over!!OCCUPATION!!Service occupations"
"S0501_C03_062M","Margin of Error!!Foreign born!!Civilian employed population 16 years and over!!OCCUPATION!!Service occupations"
"S0501_C03_063E","Estimate!!Foreign born!!Civilian employed population 16 years and over!!OCCUPATION!!Sales and office occupations"
"S0501_C03_063M","Margin of Error!!Foreign born!!Civilian employed population 16 years and over!!OCCUPATION!!Sales and office occupations"
"S0501_C03_064E","Estimate!!Foreign born!!Civilian employed population 16 years and over!!OCCUPATION!!Natural resources, construction, and maintenance occupations"
"S0501_C03_064M","Margin of Error!!Foreign born!!Civilian employed population 16 years and over!!OCCUPATION!!Natural resources, construction, and maintenance occupations"
"S0501_C03_065E","Estimate!!Foreign born!!Civilian employed population 16 years and over!!OCCUPATION!!Production, transportation, and material moving occupations"
"S0501_C03_065M","Margin of Error!!Foreign born!!Civilian employed population 16 years and over!!OCCUPATION!!Production, transportation, and material moving occupations"
"S0501_C03_066E","Estimate!!Foreign born!!Civilian employed population 16 years and over!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining"
"S0501_C03_066M","Margin of Error!!Foreign born!!Civilian employed population 16 years and over!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining"
"S0501_C03_067E","Estimate!!Foreign born!!Civilian employed population 16 years and over!!INDUSTRY!!Construction"
"S0501_C03_067M","Margin of Error!!Foreign born!!Civilian employed population 16 years and over!!INDUSTRY!!Construction"
"S0501_C03_068E","Estimate!!Foreign born!!Civilian employed population 16 years and over!!INDUSTRY!!Manufacturing"
"S0501_C03_068M","Margin of Error!!Foreign born!!Civilian employed population 16 years and over!!INDUSTRY!!Manufacturing"
"S0501_C03_069E","Estimate!!Foreign born!!Civilian employed population 16 years and over!!INDUSTRY!!Wholesale trade"
"S0501_C03_069M","Margin of Error!!Foreign born!!Civilian employed population 16 years and over!!INDUSTRY!!Wholesale trade"
"S0501_C03_070E","Estimate!!Foreign born!!Civilian employed population 16 years and over!!INDUSTRY!!Retail trade"
"S0501_C03_070M","Margin of Error!!Foreign born!!Civilian employed population 16 years and over!!INDUSTRY!!Retail trade"
"S0501_C03_071E","Estimate!!Foreign born!!Civilian employed population 16 years and over!!INDUSTRY!!Transportation and warehousing, and utilities"
"S0501_C03_071M","Margin of Error!!Foreign born!!Civilian employed population 16 years and over!!INDUSTRY!!Transportation and warehousing, and utilities"
"S0501_C03_072E","Estimate!!Foreign born!!Civilian employed population 16 years and over!!INDUSTRY!!Information"
